file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix001.wav,50.0,60.0,10,8,Music,8.0,58.0,1,"{\""start\"": 8.0}"
fold3_room21_mix001.wav,50.0,60.0,10,11,Bell,9.43,59.43,1,{'start': 9.43}
fold3_room21_mix001.wav,50.0,60.0,10,12,Knock,9.43,59.43,1,{'start': 9.43}
fold3_room21_mix001.wav,60.0,70.0,10,0,"Female speech, woman speaking",9.72,69.72,1,{'start': 9.72}
fold3_room21_mix001.wav,60.0,70.0,10,2,Clapping,8.65,68.65,1,{'start': 8.65}
fold3_room21_mix001.wav,60.0,70.0,10,6,"Walk, footsteps",6.23,66.23,1,"{\""start\"": 6.23}"
fold3_room21_mix001.wav,60.0,70.0,10,7,"Door, open or close",6.98,66.98,1,"{\""start\"": 6.98}"
fold3_room21_mix001.wav,60.0,70.0,10,8,Music,8.0,68.0,1,"{\""start\"": 8.0}"
fold3_room21_mix001.wav,60.0,70.0,10,11,Bell,9.43,69.43,1,{'start': 9.43}
fold3_room21_mix001.wav,60.0,70.0,10,12,Knock,9.74,69.74,1,{'start': 9.74}
fold3_room21_mix001.wav,70.0,80.0,10,0,"Female speech, woman speaking",2.78,72.78,1,{'start': '2.78'}
fold3_room21_mix001.wav,70.0,80.0,10,2,Clapping,2.58,72.58,1,"{""start"": 2.58}"
fold3_room21_mix001.wav,70.0,80.0,10,6,"Walk, footsteps",6.28,76.28,1,"{\""start\"": 6.28}"
fold3_room21_mix001.wav,70.0,80.0,10,7,"Door, open or close",6.98,76.98,1,{'start': 6.98}
fold3_room21_mix001.wav,70.0,80.0,10,8,Music,8.0,78.0,1,"{\""start\"": 8.0}"
fold3_room21_mix001.wav,70.0,80.0,10,11,Bell,9.42,79.42,1,{'start': '9.42'}
fold3_room21_mix001.wav,70.0,80.0,10,12,Knock,9.76,79.76,1,{'start': '9.76'}
