file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix001.wav,30.0,40.0,10,8,Music,3.8,33.8,1,"[{""start"": 3.8}]"
fold3_room21_mix001.wav,30.0,40.0,10,11,Bell,3.9,33.9,1,"[{""start"": 3.9}]"
fold3_room21_mix001.wav,30.0,40.0,10,12,Knock,3.7,33.7,1,"[{""start"": 3.7}]"
fold3_room21_mix001.wav,40.0,50.0,10,0,"Female speech, woman speaking",0.0,40.0,1,"[{""start"": 0.0}]"
fold3_room21_mix001.wav,40.0,50.0,10,2,Clapping,2.2,42.2,1,"[{""start"": 2.2}]"
fold3_room21_mix001.wav,40.0,50.0,10,6,"Walk, footsteps",2.9,42.9,1,"[{""start"": 2.9}]"
fold3_room21_mix001.wav,40.0,50.0,10,7,"Door, open or close",0.0,40.0,1,"[{""start"": 0.0}]"
fold3_room21_mix001.wav,40.0,50.0,10,8,Music,0.2,40.2,1,"[{""start"": 0.2}]"
fold3_room21_mix001.wav,40.0,50.0,10,11,Bell,1.6,41.6,1,"[{""start"": 1.6}]"
fold3_room21_mix001.wav,40.0,50.0,10,12,Knock,1.6,41.6,1,"[{""start"": 1.6}]"
fold3_room21_mix001.wav,50.0,60.0,10,0,"Female speech, woman speaking",1.4,51.4,1,"[{""start"": 1.4}]"
fold3_room21_mix001.wav,50.0,60.0,10,2,Clapping,1.2,51.2,1,"[{""start"": 1.2}]"
fold3_room21_mix001.wav,50.0,60.0,10,6,"Walk, footsteps",0.0,50.0,1,"[{""start"": 0.0}]"
fold3_room21_mix001.wav,50.0,60.0,10,7,"Door, open or close",1.6,51.6,1,"[{""start"": 1.6}]"
fold3_room21_mix001.wav,50.0,60.0,10,8,Music,1.4,51.4,1,"[{""start"": 1.4}]"
fold3_room21_mix001.wav,50.0,60.0,10,11,Bell,1.3,51.3,1,"[{""start"": 1.3}]"
fold3_room21_mix001.wav,50.0,60.0,10,12,Knock,3.8,53.8,1,"[{""start"": 3.8}]"
fold3_room21_mix001.wav,60.0,70.0,10,0,"Female speech, woman speaking",0.7,60.7,1,"[{""start"": 0.7}]"
fold3_room21_mix001.wav,60.0,70.0,10,2,Clapping,0.7,60.7,1,"[{""start"": 0.7}]"
fold3_room21_mix001.wav,60.0,70.0,10,6,"Walk, footsteps",0.6,60.6,1,"[{""start"": 0.6}]"
fold3_room21_mix001.wav,60.0,70.0,10,7,"Door, open or close",9.7,69.7,1,"[{""start"": 9.7}]"
fold3_room21_mix001.wav,60.0,70.0,10,8,Music,0.9,60.9,1,"[{""start"": 0.9}]"
fold3_room21_mix001.wav,60.0,70.0,10,11,Bell,0.3,60.3,1,"[{""start"": 0.3}]"
fold3_room21_mix001.wav,60.0,70.0,10,12,Knock,4.5,64.5,1,"[{""start"": 4.5}]"
fold3_room21_mix001.wav,70.0,80.0,10,0,"Female speech, woman speaking",0.1,70.1,1,"[{""start"": 0.1}]"
fold3_room21_mix001.wav,70.0,80.0,10,2,Clapping,0.3,70.3,1,"[{""start"": 0.3}]"
fold3_room21_mix001.wav,70.0,80.0,10,6,"Walk, footsteps",0.2,70.2,1,"[{""start"": 0.2}]"
fold3_room21_mix001.wav,70.0,80.0,10,7,"Door, open or close",2.7,72.7,1,"[{""start"": 2.7}]"
fold3_room21_mix001.wav,70.0,80.0,10,8,Music,0.4,70.4,1,"[{""start"": 0.4}]"
fold3_room21_mix001.wav,70.0,80.0,10,11,Bell,2.1,72.1,1,"[{""start"": 2.1}]"
fold3_room21_mix001.wav,70.0,80.0,10,12,Knock,1.9,71.9,1,"[{""start"": 1.9}]"
