file,win_start,win_end,class,gt_start,pred_start
fold3_room22_mix002.wav,0.0,90.0,0,5.8,0.0
fold3_room22_mix002.wav,0.0,90.0,1,0.1,25.0
fold3_room22_mix002.wav,0.0,90.0,4,5.6,59.0
fold3_room22_mix002.wav,0.0,90.0,6,10.9,88.0
fold3_room22_mix004.wav,0.0,90.0,0,3.7,1.82
fold3_room22_mix004.wav,0.0,90.0,4,26.1,38.61
fold3_room22_mix004.wav,0.0,90.0,1,0.1,13.73
fold3_room22_mix004.wav,0.0,90.0,6,6.6,55.3
fold3_room22_mix005.wav,0.0,90.0,8,0.0,16.3
fold3_room22_mix005.wav,0.0,90.0,10,2.4,28.5
fold3_room22_mix005.wav,0.0,90.0,6,75.2,10.8
fold3_room22_mix005.wav,0.0,90.0,1,6.4,1.5
fold3_room22_mix007.wav,0.0,90.0,0,14.9,30.35
fold3_room22_mix007.wav,0.0,90.0,12,9.4,75.8
fold3_room22_mix007.wav,0.0,90.0,8,0.0,56.3
fold3_room22_mix007.wav,0.0,90.0,1,10.8,34.7
fold3_room22_mix008.wav,0.0,90.0,5,20.5,35.7
fold3_room22_mix008.wav,0.0,90.0,0,18.0,15.5
fold3_room22_mix008.wav,0.0,90.0,7,17.2,68.8
fold3_room22_mix008.wav,0.0,90.0,6,50.9,56.3
fold3_room22_mix010.wav,0.0,90.0,0,4.2,14.58
fold3_room22_mix010.wav,0.0,90.0,6,3.0,32.6
fold3_room22_mix010.wav,0.0,90.0,4,33.1,22.52
fold3_room22_mix010.wav,0.0,90.0,10,7.7,52.78
fold3_room22_mix010.wav,90.0,180.0,0,90.0,91.0
fold3_room22_mix010.wav,90.0,180.0,1,90.9,103.0
fold3_room22_mix010.wav,90.0,180.0,4,90.0,117.0
fold3_room22_mix011.wav,0.0,90.0,0,12.2,10.72
fold3_room22_mix011.wav,0.0,90.0,1,7.1,20.72
fold3_room22_mix011.wav,0.0,90.0,4,43.1,47.72
fold3_room22_mix011.wav,0.0,90.0,6,4.5,57.72
fold3_room22_mix011.wav,90.0,180.0,0,120.2,94.23
fold3_room22_mix011.wav,90.0,180.0,1,90.5,102.4
fold3_room22_mix011.wav,90.0,180.0,4,90.0,115.3
